timestamp,serial,frame,lat,lon,alt,vel_v,vel_h,heading,temp,humidity,pressure,type,freq_mhz,snr,f_error_hz,sats,batt_v,burst_timer,aux_data
2021-04-06T02:37:08.000Z,R5140539,1180,46.98020,15.48561,3121.2,4.3,15.5,6.8,-273.0,-1.0,-1.0,RS41,403.800,16.7,0,8,2.9,-1,-1
2021-04-06T02:37:09.000Z,R5140539,1181,46.98033,15.48564,3125.4,5.4,15.2,10.2,-273.0,-1.0,-1.0,RS41,403.800,16.2,0,8,2.9,-1,-1
2021-04-06T02:37:10.000Z,R5140539,1182,46.98046,15.48568,3130.1,5.2,14.0,13.2,-273.0,-1.0,-1.0,RS41,403.800,16.6,0,8,2.9,-1,-1
2021-04-06T02:37:13.000Z,R5140539,1185,46.98081,15.48575,3143.9,4.1,12.9,359.9,-273.0,-1.0,-1.0,RS41,403.800,17.5,0,8,2.9,-1,-1
2021-04-06T02:37:15.000Z,R5140539,1187,46.98107,15.48574,3153.1,5.0,15.8,359.4,-273.0,-1.0,-1.0,RS41,403.800,17.9,0,8,2.9,-1,-1
2021-04-06T02:37:18.000Z,R5140539,1190,46.98151,15.48580,3166.6,4.3,16.4,11.4,-273.0,-1.0,-1.0,RS41,403.800,15.6,0,8,2.9,-1,-1
2021-04-06T02:37:21.000Z,R5140539,1193,46.98189,15.48591,3182.5,5.7,12.8,5.0,-273.0,-1.0,-1.0,RS41,403.800,17.6,0,8,2.9,-1,-1
2021-04-06T02:37:22.000Z,R5140539,1194,46.98200,15.48592,3187.7,5.2,13.0,358.7,-273.0,-1.0,-1.0,RS41,403.800,17.6,0,7,2.9,-1,-1
2021-04-06T02:37:23.000Z,R5140539,1195,46.98212,15.48591,3192.0,4.5,14.6,354.8,-273.0,-1.0,-1.0,RS41,403.800,17.2,0,8,2.9,-1,-1
2021-04-06T02:37:24.000Z,R5140539,1196,46.98226,15.48590,3196.4,5.4,16.3,354.6,-273.0,-1.0,-1.0,RS41,403.800,15.4,0,8,2.9,-1,-1
2021-04-06T02:37:25.000Z,R5140539,1197,46.98241,15.48588,3201.3,5.5,17.6,356.6,-273.0,-1.0,-1.0,RS41,403.800,17.1,0,8,2.8,-1,-1
2021-04-06T02:37:26.000Z,R5140539,1198,46.98256,15.48588,3206.7,5.8,17.2,2.2,-273.0,-1.0,-1.0,RS41,403.800,17.1,0,7,2.9,-1,-1
2021-04-06T02:37:27.000Z,R5140539,1199,46.98271,15.48590,3212.9,7.0,16.7,10.5,-273.0,-1.0,-1.0,RS41,403.800,15.6,0,8,2.9,-1,-1
2021-04-06T02:37:29.000Z,R5140539,1201,46.98299,15.48599,3224.6,7.3,15.0,11.3,-273.0,-1.0,-1.0,RS41,403.800,13.9,0,8,2.9,-1,-1
2021-04-06T02:37:31.000Z,R5140539,1203,46.98324,15.48605,3235.0,6.4,14.4,4.1,-273.0,-1.0,-1.0,RS41,403.800,14.3,0,8,2.9,-1,-1
2021-04-06T02:37:32.000Z,R5140539,1204,46.98337,15.48606,3239.7,3.7,15.1,2.9,-273.0,-1.0,-1.0,RS41,403.800,14.0,0,7,2.9,-1,-1
2021-04-06T02:37:34.000Z,R5140539,1206,46.98366,15.48609,3248.0,5.5,17.0,6.2,-273.0,-1.0,-1.0,RS41,403.800,14.0,0,8,2.9,-1,-1
2021-04-06T02:37:37.000Z,R5140539,1209,46.98410,15.48620,3263.4,7.5,13.8,12.7,-273.0,-1.0,-1.0,RS41,403.800,9.9,0,8,2.9,-1,-1
2021-04-06T02:37:39.000Z,R5140539,1211,46.98431,15.48625,3278.8,7.9,10.8,5.9,-273.0,-1.0,-1.0,RS41,403.800,11.0,0,7,2.9,-1,-1
2021-04-06T02:37:42.000Z,R5140539,1214,46.98461,15.48632,3292.9,5.6,13.1,16.4,-273.0,-1.0,-1.0,RS41,403.800,15.1,0,8,2.9,-1,-1
2021-04-06T02:37:43.000Z,R5140539,1215,46.98473,15.48637,3298.8,6.0,14.4,15.7,-273.0,-1.0,-1.0,RS41,403.800,15.1,0,8,2.9,-1,-1
2021-04-06T02:37:44.000Z,R5140539,1216,46.98486,15.48642,3304.3,4.3,15.7,16.0,-273.0,-1.0,-1.0,RS41,403.800,14.5,0,8,2.9,-1,-1
2021-04-06T02:37:45.000Z,R5140539,1217,46.98500,15.48648,3308.5,4.4,16.0,19.2,-273.0,-1.0,-1.0,RS41,403.800,13.4,0,8,2.9,-1,-1
2021-04-06T02:37:47.000Z,R5140539,1219,46.98526,15.48662,3319.0,6.6,13.8,20.0,-273.0,-1.0,-1.0,RS41,403.800,15.0,0,8,2.8,-1,-1
2021-04-06T02:37:48.000Z,R5140539,1220,46.98538,15.48668,3324.2,4.0,12.8,17.1,-273.0,-1.0,-1.0,RS41,403.800,13.4,0,7,2.9,-1,-1
2021-04-06T02:37:52.000Z,R5140539,1224,46.98582,15.48671,3344.5,3.4,13.4,357.3,-273.0,-1.0,-1.0,RS41,403.800,13.0,0,7,2.9,-1,-1
2021-04-06T02:37:53.000Z,R5140539,1225,46.98595,15.48670,3349.4,5.1,15.5,2.2,-273.0,-1.0,-1.0,RS41,403.800,10.8,0,8,2.9,-1,-1
2021-04-06T02:37:54.000Z,R5140539,1226,46.98610,15.48672,3356.1,7.4,17.1,9.6,-273.0,-1.0,-1.0,RS41,403.800,12.7,0,8,2.9,-1,-1
2021-04-06T02:37:56.000Z,R5140539,1228,46.98640,15.48682,3369.2,5.8,16.8,13.8,-273.0,-1.0,-1.0,RS41,403.800,13.3,0,8,2.9,-1,-1
2021-04-06T02:37:58.000Z,R5140539,1230,46.98667,15.48690,3382.7,5.1,14.8,8.4,-273.0,-1.0,-1.0,RS41,403.800,11.6,0,8,2.9,-1,-1
2021-04-06T02:37:59.000Z,R5140539,1231,46.98680,15.48693,3388.4,7.8,13.5,9.0,-273.0,-1.0,-1.0,RS41,403.800,9.2,0,8,2.9,-1,-1
2021-04-06T02:38:02.000Z,R5140539,1234,46.98713,15.48701,3406.1,7.7,11.7,3.6,-273.0,-1.0,-1.0,RS41,403.800,9.6,0,8,2.9,-1,-1
2021-04-06T02:38:12.000Z,R5140539,1244,46.98837,15.48713,3469.1,5.9,14.3,15.1,-273.0,-1.0,-1.0,RS41,403.800,13.1,0,8,2.9,-1,-1
2021-04-06T02:38:17.000Z,R5140539,1249,46.98896,15.48737,3499.2,4.5,14.7,13.1,-273.0,-1.0,-1.0,RS41,403.800,13.1,0,7,2.8,-1,-1
2021-04-06T02:38:18.000Z,R5140539,1250,46.98909,15.48741,3504.1,5.7,15.0,10.2,-273.0,-1.0,-1.0,RS41,403.800,11.1,0,8,2.9,-1,-1
2021-04-06T02:38:20.000Z,R5140539,1252,46.98935,15.48746,3517.9,5.2,13.1,8.6,-273.0,-1.0,-1.0,RS41,403.800,14.5,0,8,2.9,-1,-1
2021-04-06T02:38:21.000Z,R5140539,1253,46.98946,15.48749,3523.2,5.1,13.1,12.2,-273.0,-1.0,-1.0,RS41,403.800,14.4,0,8,2.9,-1,-1
2021-04-06T02:38:23.000Z,R5140539,1255,46.98970,15.48761,3534.3,7.1,15.2,23.1,-273.0,-1.0,-1.0,RS41,403.800,16.6,0,8,2.9,-1,-1
2021-04-06T02:38:24.000Z,R5140539,1256,46.98983,15.48769,3539.2,3.3,16.0,23.3,-273.0,-1.0,-1.0,RS41,403.800,16.6,0,8,2.9,-1,-1
2021-04-06T02:38:25.000Z,R5140539,1257,46.98995,15.48777,3543.9,6.0,14.8,23.3,-273.0,-1.0,-1.0,RS41,403.800,15.8,0,8,2.9,-1,-1
2021-04-06T02:38:28.000Z,R5140539,1260,46.99032,15.48794,3564.9,7.6,14.0,16.2,-273.0,-1.0,-1.0,RS41,403.800,16.6,0,8,2.9,-1,-1
2021-04-06T02:38:29.000Z,R5140539,1261,46.99043,15.48799,3571.6,6.0,13.1,19.0,-273.0,-1.0,-1.0,RS41,403.800,15.6,0,8,2.9,-1,-1
2021-04-06T02:38:30.000Z,R5140539,1262,46.99055,15.48805,3577.0,5.0,13.0,18.8,-273.0,-1.0,-1.0,RS41,403.800,16.4,0,8,2.9,-1,-1
2021-04-06T02:38:32.000Z,R5140539,1264,46.99075,15.48814,3588.8,7.0,11.2,13.5,-273.0,-1.0,-1.0,RS41,403.800,16.6,0,8,2.9,-1,-1
2021-04-06T02:38:33.000Z,R5140539,1265,46.99085,15.48817,3596.2,7.2,12.7,9.2,-273.0,-1.0,-1.0,RS41,403.800,14.4,0,8,2.9,-1,-1
2021-04-06T02:38:36.000Z,R5140539,1268,46.99125,15.48829,3616.8,5.5,15.7,14.6,-273.0,-1.0,-1.0,RS41,403.800,16.3,0,8,2.8,-1,-1
2021-04-06T02:38:40.000Z,R5140539,1272,46.99179,15.48844,3639.2,5.5,16.3,9.1,-273.0,-1.0,-1.0,RS41,403.800,13.9,0,8,2.9,-1,-1
2021-04-06T02:38:41.000Z,R5140539,1273,46.99193,15.48848,3644.4,5.5,16.9,13.8,-273.0,-1.0,-1.0,RS41,403.800,14.6,0,8,2.9,-1,-1
2021-04-06T02:38:46.000Z,R5140539,1278,46.99256,15.48885,3674.8,8.0,13.4,14.8,-273.0,-1.0,-1.0,RS41,403.800,16.3,0,8,2.8,-1,-1
2021-04-06T02:38:47.000Z,R5140539,1279,46.99267,15.48890,3680.6,4.5,13.8,13.2,-273.0,-1.0,-1.0,RS41,403.800,14.6,0,8,2.9,-1,-1
2021-04-06T02:38:50.000Z,R5140539,1282,46.99306,15.48908,3700.1,6.6,14.9,21.5,-273.0,-1.0,-1.0,RS41,403.800,14.5,0,8,2.9,-1,-1
2021-04-06T02:38:53.000Z,R5140539,1285,46.99344,15.48928,3717.2,6.5,16.0,17.7,-273.0,-1.0,-1.0,RS41,403.800,14.0,0,8,2.9,-1,-1
2021-04-06T02:38:59.000Z,R5140539,1291,46.99418,15.48973,3750.8,6.6,15.0,18.0,-273.0,-1.0,-1.0,RS41,403.800,12.2,0,8,2.9,-1,-1
2021-04-06T02:39:38.000Z,R5140539,1330,46.99900,15.49281,3971.3,6.6,14.9,26.9,-273.0,-1.0,-1.0,RS41,403.800,11.0,0,8,2.9,-1,-1
2021-04-06T02:39:40.000Z,R5140539,1332,46.99921,15.49299,3983.5,3.8,13.4,33.8,-273.0,-1.0,-1.0,RS41,403.800,11.2,0,8,2.9,-1,-1
2021-04-06T02:39:42.000Z,R5140539,1334,46.99941,15.49322,3993.5,7.2,16.0,38.6,-273.0,-1.0,-1.0,RS41,403.800,13.5,0,8,2.9,-1,-1
2021-04-06T02:39:43.000Z,R5140539,1335,46.99953,15.49335,3999.9,6.0,17.1,36.5,-273.0,-1.0,-1.0,RS41,403.800,12.6,0,8,2.9,-1,-1
2021-04-06T02:39:44.000Z,R5140539,1336,46.99965,15.49348,4005.3,5.9,16.4,34.2,-273.0,-1.0,-1.0,RS41,403.800,12.6,0,8,2.9,-1,-1
2021-04-06T02:39:48.000Z,R5140539,1340,47.00009,15.49392,4028.2,6.5,14.6,38.0,-273.0,-1.0,-1.0,RS41,403.800,13.3,0,8,2.9,-1,-1
2021-04-06T02:39:50.000Z,R5140539,1342,47.00031,15.49415,4037.6,6.0,14.8,30.5,-273.0,-1.0,-1.0,RS41,403.800,17.4,0,8,2.9,-1,-1
2021-04-06T02:39:51.000Z,R5140539,1343,47.00042,15.49424,4044.1,7.5,14.2,25.4,-273.0,-1.0,-1.0,RS41,403.800,14.3,0,8,2.9,-1,-1
2021-04-06T02:39:52.000Z,R5140539,1344,47.00054,15.49432,4050.3,3.9,14.3,23.8,-273.0,-1.0,-1.0,RS41,403.800,14.1,0,8,2.9,-1,-1
2021-04-06T02:39:54.000Z,R5140539,1346,47.00078,15.49449,4061.5,7.0,16.4,27.7,-273.0,-1.0,-1.0,RS41,403.800,14.4,0,8,2.9,-1,-1
2021-04-06T02:40:00.000Z,R5140539,1352,47.00149,15.49519,4092.5,4.2,13.7,37.7,-273.0,-1.0,-1.0,RS41,403.800,14.6,0,8,2.9,-1,-1
2021-04-06T02:40:01.000Z,R5140539,1353,47.00160,15.49530,4097.6,6.0,14.9,36.6,-273.0,-1.0,-1.0,RS41,403.800,13.8,0,8,2.9,-1,-1
2021-04-06T02:40:02.000Z,R5140539,1354,47.00171,15.49542,4103.6,5.5,16.2,35.7,-273.0,-1.0,-1.0,RS41,403.800,15.0,0,8,2.9,-1,-1
2021-04-06T02:40:05.000Z,R5140539,1357,47.00207,15.49580,4119.4,6.1,14.6,34.0,-273.0,-1.0,-1.0,RS41,403.800,17.5,0,8,2.9,-1,-1
2021-04-06T02:40:06.000Z,R5140539,1358,47.00217,15.49589,4124.8,5.4,12.9,30.8,-273.0,-1.0,-1.0,RS41,403.800,17.5,0,8,2.9,-1,-1
2021-04-06T02:40:07.000Z,R5140539,1359,47.00227,15.49598,4130.8,6.8,12.1,28.7,-273.0,-1.0,-1.0,RS41,403.800,17.0,0,8,2.9,-1,-1
2021-04-06T02:40:11.000Z,R5140539,1363,47.00267,15.49641,4154.4,5.6,16.6,42.3,-273.0,-1.0,-1.0,RS41,403.800,17.4,0,8,2.8,-1,-1
2021-04-06T02:40:12.000Z,R5140539,1364,47.00278,15.49655,4159.0,4.3,16.0,43.8,-273.0,-1.0,-1.0,RS41,403.800,18.8,0,8,2.9,-1,-1
2021-04-06T02:40:13.000Z,R5140539,1365,47.00288,15.49669,4164.5,7.5,15.5,38.5,-273.0,-1.0,-1.0,RS41,403.800,18.8,0,8,2.9,-1,-1
2021-04-06T02:40:14.000Z,R5140539,1366,47.00300,15.49680,4171.5,5.8,14.8,32.9,-273.0,-1.0,-1.0,RS41,403.800,18.5,0,8,2.9,-1,-1
2021-04-06T02:40:15.000Z,R5140539,1367,47.00311,15.49691,4176.4,4.6,14.7,31.6,-273.0,-1.0,-1.0,RS41,403.800,18.5,0,8,2.9,-1,-1
2021-04-06T02:40:16.000Z,R5140539,1368,47.00322,15.49701,4181.2,5.1,14.5,32.6,-273.0,-1.0,-1.0,RS41,403.800,18.4,0,8,2.9,-1,-1
2021-04-06T02:40:17.000Z,R5140539,1369,47.00333,15.49711,4187.3,6.8,13.8,36.4,-273.0,-1.0,-1.0,RS41,403.800,18.4,0,8,2.9,-1,-1
2021-04-06T02:40:18.000Z,R5140539,1370,47.00343,15.49722,4193.6,6.3,13.4,37.0,-273.0,-1.0,-1.0,RS41,403.800,17.6,0,8,2.9,-1,-1
2021-04-06T02:40:19.000Z,R5140539,1371,47.00352,15.49732,4198.8,5.1,13.4,33.0,-273.0,-1.0,-1.0,RS41,403.800,16.2,0,8,2.8,-1,-1
2021-04-06T02:40:21.000Z,R5140539,1373,47.00375,15.49750,4209.8,6.7,15.8,27.3,-273.0,-1.0,-1.0,RS41,403.800,18.2,0,8,2.9,-1,-1
2021-04-06T02:40:23.000Z,R5140539,1375,47.00401,15.49770,4220.0,5.1,16.0,28.4,-273.0,-1.0,-1.0,RS41,403.800,18.8,0,8,2.9,-1,-1
2021-04-06T02:40:24.000Z,R5140539,1376,47.00413,15.49779,4225.1,5.9,14.4,28.3,-273.0,-1.0,-1.0,RS41,403.800,18.7,0,8,2.9,-1,-1
2021-04-06T02:40:25.000Z,R5140539,1377,47.00423,15.49788,4230.7,6.4,13.3,26.5,-273.0,-1.0,-1.0,RS41,403.800,18.3,0,8,2.9,-1,-1
2021-04-06T02:40:27.000Z,R5140539,1379,47.00445,15.49803,4240.6,5.0,14.1,26.4,-273.0,-1.0,-1.0,RS41,403.800,17.2,0,7,2.8,-1,-1
2021-04-06T02:40:29.000Z,R5140539,1381,47.00468,15.49822,4253.7,5.5,14.8,35.6,-273.0,-1.0,-1.0,RS41,403.800,18.9,0,8,2.9,-1,-1
2021-04-06T02:40:30.000Z,R5140539,1382,47.00478,15.49834,4259.7,6.9,14.2,37.6,-19.6,-1.0,-1.0,RS41,403.800,18.9,0,8,2.9,-1,-1
2021-04-06T02:40:31.000Z,R5140539,1383,47.00488,15.49844,4265.2,4.1,13.6,35.3,-19.6,-1.0,-1.0,RS41,403.800,17.9,0,8,2.9,-1,-1
2021-04-06T02:40:32.000Z,R5140539,1384,47.00499,15.49854,4269.6,4.8,14.1,28.7,-19.7,-1.0,-1.0,RS41,403.800,17.9,0,8,2.9,-1,-1
2021-04-06T02:40:35.000Z,R5140539,1387,47.00536,15.49882,4284.6,3.7,15.8,30.4,-19.8,-1.0,-1.0,RS41,403.800,19.2,0,8,2.9,-1,-1
2021-04-06T02:40:36.000Z,R5140539,1388,47.00547,15.49891,4289.8,6.4,14.3,30.2,-19.8,-1.0,-1.0,RS41,403.800,21.3,0,8,2.9,-1,-1
2021-04-06T02:40:37.000Z,R5140539,1389,47.00558,15.49900,4295.9,5.9,13.3,28.8,-19.8,-1.0,-1.0,RS41,403.800,21.3,0,8,2.9,-1,-1
2021-04-06T02:40:38.000Z,R5140539,1390,47.00568,15.49909,4301.0,4.4,13.3,28.3,-19.9,-1.0,-1.0,RS41,403.800,19.2,0,7,2.9,-1,-1
2021-04-06T02:40:39.000Z,R5140539,1391,47.00579,15.49918,4305.1,5.0,13.9,30.2,-19.9,-1.0,-1.0,RS41,403.800,18.7,0,7,2.9,-1,-1
2021-04-06T02:40:40.000Z,R5140539,1392,47.00590,15.49927,4311.5,6.9,15.4,32.3,-19.9,-1.0,-1.0,RS41,403.800,20.2,0,8,2.9,-1,-1
2021-04-06T02:40:42.000Z,R5140539,1394,47.00613,15.49952,4323.4,4.3,16.2,37.0,-20.0,-1.0,-1.0,RS41,403.800,19.6,0,8,2.8,-1,-1
2021-04-06T02:40:43.000Z,R5140539,1395,47.00625,15.49964,4328.3,6.4,15.5,34.2,-20.1,-1.0,-1.0,RS41,403.800,21.0,0,8,2.9,-1,-1
2021-04-06T02:40:44.000Z,R5140539,1396,47.00637,15.49974,4336.6,8.7,14.3,27.3,-20.1,81.7,-1.0,RS41,403.800,21.0,0,8,2.9,-1,-1
2021-04-06T02:40:45.000Z,R5140539,1397,47.00648,15.49982,4345.5,9.4,14.2,23.2,-20.0,81.1,-1.0,RS41,403.800,19.5,0,8,2.9,-1,-1
2021-04-06T02:40:46.000Z,R5140539,1398,47.00659,15.49990,4354.3,8.5,13.5,31.9,-20.1,81.2,-1.0,RS41,403.800,19.5,0,8,2.9,-1,-1
2021-04-06T02:40:47.000Z,R5140539,1399,47.00669,15.50001,4362.9,9.1,13.9,42.7,-20.0,80.1,-1.0,RS41,403.800,19.0,0,8,2.9,-1,-1
2021-04-06T02:40:48.000Z,R5140539,1400,47.00678,15.50013,4369.8,5.0,13.7,48.2,-19.9,79.5,-1.0,RS41,403.800,19.6,0,8,2.9,-1,-1
2021-04-06T02:40:50.000Z,R5140539,1402,47.00694,15.50040,4383.0,8.3,13.9,46.4,-19.8,78.1,-1.0,RS41,403.800,19.0,0,7,2.9,-1,-1
2021-04-06T02:40:51.000Z,R5140539,1403,47.00703,15.50053,4390.1,7.1,14.5,40.8,-20.2,80.6,-1.0,RS41,403.800,17.1,0,8,2.9,-1,-1
2021-04-06T02:40:52.000Z,R5140539,1404,47.00713,15.50066,4396.8,6.8,15.8,35.8,-20.1,80.6,-1.0,RS41,403.800,17.1,0,8,2.9,-1,-1
2021-04-06T02:40:53.000Z,R5140539,1405,47.00726,15.50078,4404.6,9.1,17.7,30.2,-20.0,79.2,-1.0,RS41,403.800,14.9,0,8,2.9,-1,-1
2021-04-06T02:40:54.000Z,R5140539,1406,47.00739,15.50090,4410.5,4.8,17.7,32.9,-19.9,78.6,-1.0,RS41,403.800,14.9,0,8,2.9,-1,-1
2021-04-06T02:40:56.000Z,R5140539,1408,47.00768,15.50116,4420.6,5.9,21.3,33.4,-20.0,78.2,-1.0,RS41,403.800,15.7,0,8,2.8,-1,-1
2021-04-06T02:40:57.000Z,R5140539,1409,47.00784,15.50132,4424.9,2.8,20.8,36.3,-20.1,79.1,-1.0,RS41,403.800,15.5,0,8,2.9,-1,-1
2021-04-06T02:40:59.000Z,R5140539,1411,47.00813,15.50168,4432.6,5.6,22.3,45.8,-20.1,78.6,-1.0,RS41-SG,403.800,16.8,0,8,2.9,-1,-1
2021-04-06T02:41:00.000Z,R5140539,1412,47.00826,15.50189,4436.6,3.3,20.8,49.1,-20.2,79.3,-1.0,RS41-SG,403.800,16.8,0,8,2.9,-1,-1
2021-04-06T02:41:01.000Z,R5140539,1413,47.00839,15.50209,4441.1,6.1,21.6,43.2,-20.2,79.0,-1.0,RS41-SG,403.800,16.7,0,8,2.9,-1,-1
2021-04-06T02:41:02.000Z,R5140539,1414,47.00854,15.50228,4446.6,6.4,22.6,40.6,-20.2,79.0,-1.0,RS41-SG,403.800,16.6,0,7,2.9,-1,-1
2021-04-06T02:41:03.000Z,R5140539,1415,47.00870,15.50247,4452.3,5.1,21.9,37.5,-20.2,79.1,-1.0,RS41-SG,403.800,18.0,0,8,2.8,-1,-1
2021-04-06T02:41:04.000Z,R5140539,1416,47.00885,15.50265,4457.0,6.2,21.9,40.5,-20.2,78.6,-1.0,RS41-SG,403.800,18.0,0,8,2.9,-1,-1
2021-04-06T02:41:05.000Z,R5140539,1417,47.00900,15.50284,4463.0,7.3,22.4,45.4,-20.3,79.7,-1.0,RS41-SG,403.800,17.7,0,8,2.9,-1,-1
2021-04-06T02:41:07.000Z,R5140539,1419,47.00926,15.50323,4474.6,8.2,17.7,48.0,-20.3,78.0,-1.0,RS41-SG,403.800,19.3,0,8,2.9,-1,-1
2021-04-06T02:41:08.000Z,R5140539,1420,47.00936,15.50339,4480.8,5.2,16.6,43.7,-20.2,77.0,-1.0,RS41-SG,403.800,17.2,0,8,2.9,-1,-1
2021-04-06T02:41:09.000Z,R5140539,1421,47.00948,15.50354,4484.9,4.9,16.6,38.8,-20.2,77.0,-1.0,RS41-SG,403.800,17.2,0,8,2.9,-1,-1
2021-04-06T02:41:11.000Z,R5140539,1423,47.00972,15.50380,4496.4,6.9,16.9,31.3,-20.4,78.2,-1.0,RS41-SG,403.800,16.4,0,8,2.9,-1,-1
2021-04-06T02:41:13.000Z,R5140539,1425,47.00998,15.50403,4508.0,7.2,15.8,33.9,-20.5,78.4,-1.0,RS41-SG,403.800,16.6,0,8,2.9,-1,-1
2021-04-06T02:41:14.000Z,R5140539,1426,47.01008,15.50415,4516.5,9.1,14.5,43.4,-20.5,78.2,-1.0,RS41-SG,403.800,16.4,0,8,2.9,-1,-1
2021-04-06T02:41:15.000Z,R5140539,1427,47.01017,15.50428,4523.2,4.7,14.0,46.5,-20.6,79.2,-1.0,RS41-SG,403.800,16.4,0,8,2.9,-1,-1
2021-04-06T02:41:16.000Z,R5140539,1428,47.01025,15.50442,4527.8,5.0,13.5,51.8,-20.6,79.6,-1.0,RS41-SG,403.800,16.3,0,8,2.9,-1,-1
2021-04-06T02:41:17.000Z,R5140539,1429,47.01033,15.50455,4533.6,8.4,13.3,48.7,-20.7,79.1,-1.0,RS41-SG,403.800,16.3,0,8,2.8,-1,-1
2021-04-06T02:41:20.000Z,R5140539,1432,47.01060,15.50498,4554.5,7.4,16.3,51.5,-21.0,81.3,-1.0,RS41-SG,403.800,16.9,0,7,2.9,-1,-1
2021-04-06T02:41:21.000Z,R5140539,1433,47.01069,15.50515,4562.0,7.0,17.2,55.9,-21.0,82.3,-1.0,RS41-SG,403.800,17.5,0,8,2.9,-1,-1
2021-04-06T02:41:22.000Z,R5140539,1434,47.01078,15.50534,4568.5,6.3,17.1,56.9,-21.0,81.4,-1.0,RS41-SG,403.800,19.6,0,8,2.9,-1,-1
2021-04-06T02:41:23.000Z,R5140539,1435,47.01086,15.50553,4574.2,5.9,16.8,55.1,-21.1,81.8,-1.0,RS41-SG,403.800,19.6,0,7,2.9,-1,-1
2021-04-06T02:41:24.000Z,R5140539,1436,47.01095,15.50571,4579.2,3.8,17.1,53.0,-21.1,82.7,-1.0,RS41-SG,403.800,15.6,0,8,2.8,-1,-1
2021-04-06T02:41:25.000Z,R5140539,1437,47.01105,15.50588,4583.8,5.3,17.4,49.7,-21.1,82.2,-1.0,RS41-SG,403.800,13.5,0,7,2.9,-1,-1
2021-04-06T02:41:26.000Z,R5140539,1438,47.01116,15.50605,4590.0,7.4,17.7,44.7,-21.2,81.9,-1.0,RS41-SG,403.800,13.3,0,8,2.9,-1,-1
2021-04-06T02:41:27.000Z,R5140539,1439,47.01128,15.50622,4596.9,7.0,18.1,42.6,-21.3,82.6,-1.0,RS41-SG,403.800,12.5,0,8,2.9,-1,-1
2021-04-06T02:41:29.000Z,R5140539,1441,47.01153,15.50656,4610.5,7.0,20.4,43.6,-21.6,84.5,-1.0,RS41-SG,403.800,14.3,0,8,2.9,-1,-1
2021-04-06T02:41:30.000Z,R5140539,1442,47.01166,15.50675,4617.7,7.6,21.9,45.4,-21.6,84.4,-1.0,RS41-SG,403.800,17.0,0,8,2.9,-1,-1
2021-04-06T02:41:31.000Z,R5140539,1443,47.01180,15.50696,4623.4,4.1,22.1,50.7,-21.6,84.7,-1.0,RS41-SG,403.800,17.0,0,7,2.8,-1,-1
2021-04-06T02:41:32.000Z,R5140539,1444,47.01192,15.50719,4628.1,6.0,21.1,52.6,-21.5,84.7,-1.0,RS41-SG,403.800,17.4,0,7,2.9,-1,-1
2021-04-06T02:41:33.000Z,R5140539,1445,47.01202,15.50741,4635.0,8.9,19.6,56.1,-21.5,83.8,-1.0,RS41-SG,403.800,17.4,0,7,2.9,-1,-1
2021-04-06T02:41:34.000Z,R5140539,1446,47.01212,15.50762,4641.9,6.1,18.7,57.9,-21.5,84.3,-1.0,RS41-SG,403.800,16.3,0,7,2.9,-1,-1
2021-04-06T02:41:39.000Z,R5140539,1451,47.01263,15.50874,4670.0,7.3,22.8,59.7,-21.6,80.8,-1.0,RS41-SG,403.800,16.1,0,7,2.8,-1,-1
2021-04-06T02:41:41.000Z,R5140539,1453,47.01285,15.50925,4682.8,6.7,23.3,56.2,-21.7,81.8,-1.0,RS41-SG,403.800,16.9,0,7,2.9,-1,-1
2021-04-06T02:41:42.000Z,R5140539,1454,47.01297,15.50951,4688.3,4.9,22.9,53.9,-21.8,82.0,-1.0,RS41-SG,403.800,16.7,0,8,2.9,-1,-1
2021-04-06T02:41:43.000Z,R5140539,1455,47.01309,15.50975,4693.2,5.2,23.2,50.5,-21.8,81.9,-1.0,RS41-SG,403.800,15.6,0,8,2.9,-1,-1
2021-04-06T02:41:44.000Z,R5140539,1456,47.01322,15.50998,4698.4,6.5,22.2,48.1,-21.8,81.4,-1.0,RS41-SG,403.800,15.6,0,8,2.9,-1,-1
2021-04-06T02:41:45.000Z,R5140539,1457,47.01336,15.51019,4704.1,6.0,21.3,45.1,-21.9,81.5,-1.0,RS41-SG,403.800,15.4,0,8,2.9,-1,-1
2021-04-06T02:41:47.000Z,R5140539,1459,47.01363,15.51059,4715.7,8.0,22.7,46.6,-22.0,80.2,-1.0,RS41-SG,403.800,16.2,0,8,2.9,-1,-1
2021-04-06T02:41:49.000Z,R5140539,1461,47.01390,15.51105,4728.8,6.7,22.4,51.5,-22.1,80.2,-1.0,RS41-SG,403.800,17.4,0,8,2.9,-1,-1
2021-04-06T02:41:50.000Z,R5140539,1462,47.01402,15.51128,4736.4,9.4,21.0,54.8,-22.1,80.4,-1.0,RS41-SG,403.800,17.2,0,8,2.8,-1,-1
2021-04-06T02:41:51.000Z,R5140539,1463,47.01412,15.51151,4742.1,3.3,20.8,58.6,-22.2,82.1,-1.0,RS41-SG,403.800,14.7,0,8,2.8,-1,-1
2021-04-06T02:41:52.000Z,R5140539,1464,47.01421,15.51175,4747.4,7.7,20.7,64.1,-22.2,81.6,-1.0,RS41-SG,403.800,14.2,0,8,2.9,-1,-1
